,index,faq
444,2444,['   ']
445,2445,['   ']
446,2446,['   ']
447,2447,['   ']
448,2448,['   ']
449,2449,['   ']
450,2450,"["" Can I choose the size and colour of my mask? Yes. You can select your size and color during the backer survey  which is sent to your email 10 days after your pledge. If this is the first time backing a campaign, don’t worry, it is all very straight forward and we will be available for support. Tue, Jun 30 2020 10:19 am EDT How long does Rflow ventilation system work? Can I use eBreath mask without the air ventilation system? Rflow can be used during 4 hours before you need to charge it via USB in 30 mn. You can use your mask without Rflow, the valve contains a silver ion filter that filter the exhaled air. Tue, Jun 30 2020 3:32 pm EDT Are the filters interchangeable ? How long can we use the filter for? Filters are interchangeable and they come 5 in a pack (5 x N99 filters & 5 silver ion filters for the valve). We recommend changing the filter after 100 hours of usage, depending on pollution in the area you live and your activities. Sat, Jul 11 2020 4:21 pm EDT Is the mask washable? The eBreath mask is easy to clean by hand or in a dishwasher and the overlay can be cleaned by hand or in the washing machine for easy maintenance. Tue, Jun 30 2020 3:48 pm EDT What does eBreath Mask filter? Does it protect against viruses? eBreath mask provides excellent protection via  filters that remove >99% of contaminants of a similar size to the novel coronavirus. However, the mask cannot eliminate the breathing in of all particles and cannot eliminate the possibility of becoming sick. Sat, Jul 11 2020 4:17 pm EDT What is Rflow? How it works? Rflow extracts the warm air you exhale through the silver ion filter in the valve.  The silver ion filter cleans and purifies the air. It is also very efficient at eliminating the bacteria and impeding growth of microbes like spores, fungi and viruses - it destroys bacteria cell’s inside configuration and absorbs cell’s elements in order to make sure that the bacteria cells will not harm the air around it. Sat, Jul 11 2020 4:17 pm EDT How do I buy extra filters? Once you've become a backer, we'll send you a survey during the campaign where you can chose your mask colour and size. At this point, you can also chose whether to add more replacement filters. Filters will cost €19 for 5 x N99 filters / 5 x silver ion filters for the valve   (RRP €23). This filters would be also available after the campaign. Wed, Jul 15 2020 3:08 am EDT ?  ""]"
451,2451,['   ']
452,2452,['   ']
453,2453,['   ']
454,2454,"["" How big a yarn ball can be wind by the WeaveR? And how heavy the yarn ball can be? Sun, Oct 29 2017 12:04 am EDT Is this of universal voltage? Yes, the power source is 110 - 240 universal voltage. The package will also come with a power adapter base on backer's country. Thu, Nov 16 2017 10:00 pm EST ?  ""]"
455,2455,['   ']
456,2456,['   ']
457,2457,['   ']
458,2458,['   ']
459,2459,['   ']
460,2460,['   ']
461,2461,['   ']
462,2462,['   ']
463,2463,['   ']
464,2464,['   ']
465,2465,['   ']
466,2466,"[' Wie wählt ihr die Protagonisten für die Serie aus? Wir sammeln gemeinsam mit unserer Community Vorschläge für potenzielle Protagonisten. Die Auswahl treffen wir erst, nachdem wir die Protagonisten, deren Geschichte passend und spannend finden, persönlich getroffen haben. Geschichten können oft spannend sein, das heißt aber noch nicht, dass die jeweiligen Protagonisten vor der Kamera funktionieren. Wir werden euch als Community aber auf jeden Fall so gut es geht in die Auswahl einbeziehen. Thu, Jun 27 2019 6:04 am EDT Was ist für euch ein Wiener Original? Diese Frage haben wir eifrig diskutiert. Dürfen es nur gebürtige Wiener sein? Müssen sie ein gewisses Alter haben? Ein Versuch: Potenzielle Protagonisten müssen ein spannendes Hobby oder Beruf haben. Sie müssen als Charaktere außergewöhnlich sein, sei es schrullig, witzig, charmant, auf jeden Fall etwas eigen. Je außergewöhnlicher die Stories sind, desto besser natürlich. Und was uns auch noch wichti ist: Wir wollen die unbekannten Originale vor den Vorhang holen, Michi Häupl und Co wurden ausreichend portraitiert. In der Nationalität schränken wir unserer Definition nach allerdings nicht ein. Ein super-exzentrischer Kebap-Standler ist genauso ein Wiener Original wie ein Taxler, Kellner oder Müllmann. Oder der private Streichelzoobetreiber in Simmering. Thu, Jun 27 2019 6:04 am EDT ?  ']"
467,2467,['   ']
468,2468,['   ']
469,2469,['   ']
470,2470,"[' How do I add an Add On? In the video above, you can see how to manage your pledge. If you\'re not interested in watching the video, here it is in a nutshell: go to the green ""Manage Your Pledge"" button at the top right of this page, and click it. You can then add any dollar amount you like to your existing pledge and devote that to whatever items you find on our Add On sheet, which have corresponding amounts next to them. Once the campaign is over, we\'ll send all our Backers a survey for them to fill out and tell us exactly what items they want us to send. Done! Wed, May 6 2015 5:03 pm EDT How do I tell you what items I pledged for? Once the campaign ends, we\'ll send out surveys to our Backers through Backerkit, a fulfillment company we\'ve used for each of our campaigns. With the survey, you\'ll be able to select each reward item you\'d like your pledge money spent on, and even add funds if you want to purchase more. Sun, May 10 2015 7:28 pm EDT Hey, you\'ve got more than one deck unlocked and I\'ve pledged for more than one deck. Can I spread my multiple deck order over the different decks? Absolutely! At the end of the campaign, each unlocked deck will be available for our Backers. If you\'ve pledged for one, you\'ll be able to use your Backerkit survey to choose which deck you\'d like. If you\'ve pledged for three decks and three decks are available, you can get one of each or two of one and one of another or three of one kind, etc. BUT (and that\'s a big but) we aren\'t going to allow a Backer who\'s pledged for a half brick, brick or more to mix up the order too much. So, half brick and brick orders will likely be split into ""2+2+2"" or ""3+3"" and ""4+4+4"" and ""6+6"" orders, and so on. No ""7 of one kind and 2 of another and 3 of another"" - sometimes a Backer\'s math won\'t add up and other times we just have to create so many new sku\'s to deal with the different combinations that it causes too chaos for us to effectively fulfill everyone\'s rewards in time. Sun, May 10 2015 7:28 pm EDT ?  ']"
471,2471,['   ']
472,2472,['   ']
473,2473,['   ']
474,2474,['   ']
475,2475,['   ']
476,2476,['   ']
477,2477,['   ']
478,2478,['   ']
479,2479,['   ']
480,2480,['   ']
481,2481,['   ']
482,2482,['   ']
483,2483,['   ']
484,2484,['   ']
485,2485,"[' How do I buy more than one bowl? Our best suggestion is to use a second account. Some of our backers already have two accounts, while others go through friend/family accounts. We find that both work well on our end! We will also combine your items when it comes time to ship. All you need to do is send us a message from your primary account and let us know which levels/accounts are yours. Sun, Aug 27 2017 5:45 pm EDT The piece I want has already been backed. Do you have another one? Each of my pieces are unique. However, there is always the chance that I have something similar in stock or coming up. To find out, message me directly with the pledge level and campaign number. I will check my pieces and get back to you. Sun, Aug 27 2017 5:45 pm EDT You don\'t have any descriptions of your items. Why not and how do I learn more? Kickstarter only allows us a certain amount of characters when creating a project, and we often exceed the limit. We\'re working on ways to get around this without cutting down the rewards. Until we find a work-around and you\'re seeking a more information about a piece, feel free to visit our website where there are descriptions of most of the woods we use - just click on the picture of the bowl you like and a new tab will open up. You can also ask us directly, and we\'d be happy to let you know! Sun, Aug 27 2017 5:45 pm EDT Are your bowls food-safe? This is a question we get a lot! While the answer is yes, please note that they are not specifically made for food use and will lose the shine you see in the photo if used as such. Bowls may also have naturally occurring cracks or voids that may make them unsuitable for food usage. Sun, Aug 27 2017 5:45 pm EDT I want to use my bowl for food. Does it matter what ""finish"" is on my bowl? Any of the bowls are able to hold food (but be aware of through-holes and splits as these are not good for food service) and can get wet but it could affect the finish depending on which type you get. If you are looking for a bowl solely for food use, I would suggest the tool or the rustic finish. Over time with continued use, the bowl will begin to take on its own patina. The G+ finish (while food-safe) is not recommended for food use as it will lose the shine you\'ll see when you first receive it. Sun, Aug 27 2017 5:45 pm EDT How do I wash the bowl if I\'m using it for food? You can hand wash the bowls with soap and water but don\'t let it soak. Let it air dry, and you\'ll be good to go. Do not put the bowl in the dishwasher! Sun, Aug 27 2017 5:45 pm EDT Do you make custom items? All my bowls are custom made! But if you mean will I make something according to your specifics, the answer is no. If there is something you’re interested in in particular (wood, shape, size), feel free to let me know. What I can do is keep an eye out as I work and if I have something come along that fits the bill, I will let you know. Sun, Aug 27 2017 5:45 pm EDT Why is the international shipping so expensive for some of the bowls? USPS first class international shipping only allows us to send a package up to 4 pounds and costs up to about $50. When over 4 pounds, the shipping shifts to USPS Priority International, which can run between $50 - $80 depending on the weight of the package, the size of the package and the recipient location. Sun, Aug 27 2017 5:45 pm EDT Why do international backers have to pay have to pay customs fees? Isn’t this considered a gift? According to the Kickstarter rules and regulations, back and then receiving an item from a campaign is not considered a gift; it is merchandise. Then in compliance with the United States Postal Service International Shipping rules and regulations, we must legally claim the items as merchandise and include the actual price on the customs declaration form. To not do so would be considered fraud. Unfortunately for some of our international backers, there are a few countries that will apply an additional customs and/or postal fee, which is the responsibility of the backer. Sun, Aug 27 2017 5:45 pm EDT If I buy a bowl as a gift for someone else, will you send it directly to them? Absolutely! You’ll be able to choose the address in the survey at the completion of the project. Also, please send me a message just so I know this is the case. Sun, Aug 27 2017 5:45 pm EDT What is ikebana? Ikebana is the Japanese art of flower arranging, which can be further defined as ""a disciplined art form in which the arrangement is a living thing where nature and humanity are brought together"" according to Ikebana International. (http://www.ikebanahq.org/whatis.php) Sun, Aug 27 2017 5:45 pm EDT How do the flowers stay in the ikebana vase? Ikebana arranging uses a kenzan, or spiky frog, which is a heavy lead dish with affixed spikes to hold the flowers. Each of my ikebana levels will come with a kenzan. Sun, Aug 27 2017 5:45 pm EDT So when you find a piece of wood, do you make your bowls out of it immediately? Don\'t I wish! Bowls made out of “green” wood cannot be sanded smooth and often warp and crack. In addition, a “gallery quality” finish is not possible on wet wood. I shape each bowl from the “green” wood and coat each “bowl blank” with wax. The blanks are then put in my “bowl garages” and stored for a year or more. This process stabilizes the wood by allowing it to dry slowly and release the tensions in the wood. If the bowl blank survives intact, I then put it back on the lathe and “finish turn” it into it\'s final shape. This process ensures the completed bowl will not warp or crack as is common for bowls turned from “green” wood. Sun, Aug 27 2017 5:45 pm EDT How do you begin a project? I choose the “bowl blanks” suitable for the designs to be offered as the rewards. The blanks are finished into the completed rewards as described above. I complete many of the bowls in the weeks before the project launches to make sure the forms I want can be completed from the bowl blanks I have chosen. After the campaign is complete, I mark the bowls and ship them off to their new homes! Sun, Aug 27 2017 5:45 pm EDT ?  ']"
486,2486,['   ']
487,2487,['   ']
488,2488,['   ']
489,2489,['   ']
490,2490,['   ']
491,2491,['   ']
492,2492,['   ']
493,2493,['   ']
494,2494,['   ']
495,2495,['   ']
496,2496,['   ']
497,2497,['   ']
498,2498,['   ']
499,2499,"[' Do you ship internationally? Yes! Two tiers, ""The book + 3 art prints (Worldwide)"" and ""Worldwide bundle,"" both include international shipping. Since the digital edition is, well, digital, it is also available internationally. Thanks internet. All other tiers include shipping to the U.S. and Canada. Wed, Dec 20 2017 11:23 am EST Do all tiers include the digital edition? Yes! Sorry for not making this clearer in the tier descriptions. All tiers include a digital download of the book (epub+mobi). All pledges of $99 receive an advanced digital version of the book –most likely available in February. Wed, Dec 20 2017 11:23 am EST What\'s this field guide thing? The field guide is a big, foldout poster that hits on the key ideas and decisions that face studio leaders. it\'s sort of a fill-in-the-blanks, cliffs notes companion to the book. Tue, Dec 26 2017 12:26 pm EST ?  ']"
