,faq,num_faq
833,"[' What is the difference between Erkapo and other chargers? Erkapo not only has the function of a traditional charger, but also has the function of USB-C HUB. You can use it data transmission and video display when charging. Wed, Sep 30 2020 1:59 am EDT How many ports does Erkapo have? Erkapo has 4 ports,  1X USB-C with  USB3.1 Gen2 & PD60W charging Port  , 2X USB-A ports with USB 3.0 data and BC1.2 7.5W charging, and 1X HDMIport supporting 4K@60Hz. Wed, Sep 30 2020 1:59 am EDT Is Erkapo compatible with Switch? Erkapo not only fast charge your Nintendo Switch when playing games, but also support TV mode and data  for Nintendo Switch  which can completely replace itself Dock. Wed, Sep 30 2020 1:59 am EDT Will Erkapo work With Android Phones? Yes.  if you phone to support DisplayPort alternate mode (ALT) mode like Samsung Galaxy Note8/9/10/10  S8/9/10/20 and so on  , then connect monitor to hdmi port, mouse and keyboard on USB port. Wed, Sep 30 2020 1:59 am EDT Can I use if it is not plugged in? Yes, it is also a HUB, Erkapo uses the power of your laptop. Wed, Sep 30 2020 1:59 am EDT Is Erkapo safe? Erkapo comply with FCC part15, EN 61000-3-2:2014 and EN 62368-1:2014+A11:2017 specifications. Wed, Sep 30 2020 1:59 am EDT ?  ']",6
834,['   '],0
835,['   '],0
836,['   '],0
837,['   '],0
838,['   '],0
839,['   '],0
840,"[' Why is it called ""Even Me""? The phrase ""even me"" is one of those idioms of Tanzanian English. It\'s used the way Americans would say, ""Me too,"" but coming from a child it sounds so sweet and touching. Always responding with a ""Yes, even you"" not only verifies that child\'s statement, but also confirms his or her essential human dignity. Fri, Jun 8 2012 10:52 am EDT Where will the paintings end up? Ultimately, I\'m not sure. However, I want to show the 24 piece collection anywhere that\'s big enough: airports, galleries, warehouses, banks, you name it. I am currently networking and making connections for venues now (so if you have any recommendations, let me know: jennathorp@gmail.com). I want to go big. The bigger I go, the more value each painting will hold, which will ultimately increase the price. Increasing the sales is crucial, as all proceeds will go to the child. Fri, Jun 8 2012 10:55 am EDT When will you start painting? I will start painting in August after I return to America. Sun, May 15 2011 2:07 pm EDT How long will it take to finish all 24 paintings? Originally, I thought I would finish all 24 paintings by 2014, but I don\'t want to compromise the quality of the work to reach a certain deadline. With that being said, I hope to finish in a timely manner. I am 100% dedicated to this project. Fri, Jun 8 2012 10:53 am EDT Why don\'t the paintings have eyes? “This makes no sense at all. Why would you paint portraits without eyes? The portrait isn’t complete, it’s unfinished – something is missing!” When this statement was directed towards me regarding my even me project, I couldn’t clearly explain why I was, indeed, leaving the eyes out of twenty-four portraits. The faces are large, and it’s quite noticeable that the eyes are missing. In fact, when I showed the first finished painting to Glory, the subject, the initial response from her sisters was, “Glory! Where are her eyes?” Nonetheless, I still hadn’t come up with an eloquent, genuine answer. Instead, I responded: it’s a new type of portrait; I’m exploring with artistic elements such as composition, negative space, and shape. Pre-verbally, it was more, but I couldn’t muster up the words without sounding hostile in myexplanation. However, now I am ready to tell you why I am not painting the eyes. In today’s society, we have access to anything, everything, all the time. On my way to work, I heard an advertisement for a smart phone. A small, curious boy asks his father a question, “Daddy, what are batteries made out of?” He didn’t know the answer off the top of his head, so the father quickly takes out his phone and, with a sigh of relief, types or speaks his son’s question. Within seconds, he explains, “Batteries are made out of five basic components: a resilient plasticcontainer, positive and negative internal plates made of lead, plate separators made of porous syntheticmaterial, electrolyte, a dilute solution of sulfuric acid and water, better known as battery acid, and lead terminals, the connection point between the batter and whatever it powers.” He is happy, his son is informed, and we are convinced to buy a smart phone. Convenient, immediate, accurate: the world is at our fingertips. Not only has technology given us the ability to know all the answers, but it has made every corner of theworld virtually accessible to anyone. I can see the Northern Lights, the ancient pyramids, the Taj Mahal, or the Petrified Forest with a few clicks. I can see whatever I want. This availability makes me wonder: if I’ve seen the images, have Iexperienced it? I know what it looks like, and my imagination can only take it from there. Imagine this situation: my friend recounts in great detail her trip to Zion National Park, and I respond with an unimpressed, “Oh, cool, well, I’ve seen pictures, Iknow.” Or, “Did you make it to Watchman trail, the one that takes about two hours? Hopefully you didn’t hike it during mid-day, because it gets pretty hot. The best time to hike it is either in the early morning or late afternoon. I’ve read all about it. I know.” We can Google Maps any remote spot in the world and speak as though we’ve been there, experienced it. What if all this access and availability is tricking us? Have we truly experienced by solely seeing? What about the other four senses?  What about the emotion and spirituality that come with these? Honestly, I haven’t lived Zion National Park – I don’t know what the canyons smell like, what the wind feels like, what the dust tastes like, or what the desert echoes sound like. So what happens when we see commercials about starving children in Tanzania? We see the white man holding the sickliest, most frail-looking child in an effort to convince us to get involved, to give money, or at least to reconsider tossing our leftovers in the wastebasket. This overplayed commercial has turned into a cliché. In a multitude of settings, school cafeterias, five star restaurants, at our own dinner tables, we hear: “(Child’s name), there are (adjective) kids in (country).”  This is followed by, “So eat your food.” Has the starving child only convinced us to clean our plates? Surely, that wasn’t the objective of the commercial. On the other hand, because we’ve seen the images of the Tanzanian child’s big eyes, her jigger-eaten toes, pointy ribs, and sorrowful face, we have visually experienced her situation. Because we’ve seen it, maybe we can imagine what it would be like, to some extent. But for the most part, we continue on with our normal day-to-day, guilt-free lives: after all, we’re here, they’re there. The reality is, the Tanzanian girl has seen. But she has also smelled, tasted, heard, and touched without needing to use her imagination. Those eyes may have seen her father kill his wife, and then himself. That nose may have smelled the fumes of alcohol that accompany physical abuse. Those lips may have tasted blood after being beaten by a jealous and contemptuous stepfather. Those earsmay have heard her mother, in an effort to support her family, moan as a stranger forces himself into her. And perhaps those fingers have held the paper with her national exam scores, while her heart felt the utter hopelessness caused by an impossible, corrupted test for which the schools cannot prepare their students, and which dictates an unfavorable future. And we think we’ve experienced something by seeing a photograph. Something is missing. Something is not quite right. Andthat is exactly what I want people to feel when they look at a wall of eyeless portraits: dissatisfaction. I hope that this emotion will evoke questions, “Why are the eyes missing?  What has this child seen?” I don’t want to tell the whole story, because we don’t know the whole story. Not one of us, me included, has any idea what these children have endured. If I give the impression that the whole story is told, like it appears to be in the starving children commercial, we leave unchanged. We feel as though we’ve experienced, and thus, can relate. If the eyes, the windows to one’s soul, remain unseen, we feel cheated. We feel wronged, like there is something more, but we can’t know it. Fri, Jun 8 2012 10:58 am EDT ?  ']",5
841,['   '],0
842,['   '],0
843,"["" Are you going to make an android/iphone version? This is exactly what we want to do. It will be a HTML5 browser based and IPhone/Android application. Fri, Oct 9 2015 11:40 am EDT Are you going to add a registration fees in the future? No, no one will ever pay any registration fees, not now and not in the future. Fri, Oct 9 2015 11:46 am EDT Aren't you asking too much money for this project? No, there will be a lot of costs that i should make such as paying developers, adding languages that i don't know, traveling to other countries to meet there education ministries and universities...... Fri, Oct 9 2015 11:46 am EDT ?  ""]",3
844,['   '],0
845,"[' What camera was Blessid filmed on? Blessid was shot on the Red Epic. For a list of features and tv shows that use Red cameras, click here: http://www.red.com/shot-on-red/cinema Thu, Apr 24 2014 11:07 pm EDT ?  ']",1
846,['   '],0
847,['   '],0
848,['   '],0
849,['   '],0
850,"["" How do I choose my size and color? No need to worry about that now! After the Kickstarter ends we will email you a form for you to fill out to select your size and color. We will likely have more color options available by the end anyway! Thu, Jul 9 2020 11:05 pm EDT Can I pledge and get two pairs of arm socks? Yes! You can do this by selecting the Arm Sock tier and add another $70! We'll reach out to you after the Kickstarter is over to solidify your color and size selection  for both :) Thu, Jul 9 2020 11:05 pm EDT Can I pledge and get a pair of arm socks and a pair of tights? Yes! You can do this by selecting the Arm Sock tier and add another $15! We'll reach out to you after the Kickstarter is over to solidify your color and size selection  for both :) Thu, Jul 9 2020 11:05 pm EDT I've already pledged, but I want another item! What do I do? No worries! We will reach out to you after the Kickstarter is over to collect your size and color preferences, during this time you can also add more items! Thu, Jul 9 2020 11:05 pm EDT I want two zippers! I want custom nails! How do I get these? We will reach out to you after the Kickstarter is over to collect your size and color preferences, during this time you can also add more design options! Thu, Jul 9 2020 11:05 pm EDT How do I get Jasper designs on my arm socks? After the Kickstarter is over, we will send you a form to select your size and color options. You'll have to send us another $25 but we can make your arm socks have these designs! Thu, Jul 9 2020 11:05 pm EDT How do I get different designs on my arm socks? Unfortunately we won't be offering any arm sock tattoo/design options other than Jasper for a while. We may release a tutorial on how to decorate/add designs to your arm socks in the future. For now, we'd love to hear what you're looking for! If there's enough demand for a specific design, we can look into releasing an upgrade option! (This is how Jasper arm sock designs came to be!) Thu, Jul 9 2020 11:05 pm EDT How do I get a custom dyed pair of arm socks? Unfortunately we won't be offering any custom dye options for a while. We may release a tutorial on how to dye your own arm socks in the future. For now, we'd love to hear what you're looking for! If there's enough demand for a specific color, we can look into releasing that option in the future, or do a limited release for that color! Thu, Jul 9 2020 11:05 pm EDT ?  ""]",8
851,"["" Why no international?! Right now, you can! shipping will be calculated post-Kickstarter. Please message me (chuck) directly with any questions. Thu, Oct 8 2020 11:25 am EDT What are those rules like? The basics are you roll 3d6 plus added dice equal to an attribute and keep 3 dice. This of course can give you the odds of 666 (which is great) or 111 ( which is very bad). Each die is a certain result which either gains you picks which help you succeed or marks which are damage. The character sheets will be available for free at ViperNine.com. Thu, Oct 8 2020 11:36 am EDT How different is the print version from the digital one? The digital version is a plain text pdf. It is formated for tablets but will have a few images in it. It is printable by anyone and not cost your first born in ink. It is also DRM free. Sun, Oct 25 2020 8:09 pm EDT I know nothing of metal or demons or metal demons. How can I play this?! Do you know how to hit a dragon with an ax? Do you know how to cast fireball? Roleplaying isn't about being precise or effectively knowledgeable in the unknowable, it's a game of pretend and what you make of it. The rules are a guide for outcomes not hard lessons in acting and research.  My suggestion, listen to some Slayer, watch Until the Light Takes Us, light some ceremonial candles and pretend you are a demon who can play guitar. Tue, Oct 27 2020 4:11 pm EDT ?  ""]",4
852,['   '],0
853,['   '],0
854,['   '],0
855,['   '],0
856,['   '],0
857,['   '],0
858,['   '],0
859,['   '],0
860,['   '],0
861,['   '],0
862,['   '],0
863,"["" What’s the point? Have you ever been out, wanted to take off your jacket and not known what to do with it? SKAPYA jackets quick convert into a bag which means you don’t have to carry your jacket in your hands, tie it around your waist – or even worse, kept it on and feel uncomfortable. Keep your hands free and avoid being frustrated with something tied around your waist. Mon, Oct 22 2018 10:12 am EDT What happens to the bits in the bag? The Patented technology of the pocket (the way it is constructed and the process of the transformation) means that whatever you have in the bag stays in the bag as it quickly and easily becomes the pocket of the jacket when you transform between functions. Mon, Oct 22 2018 10:12 am EDT Why not use a jacket and a back pack? More often than not, people are out and about without a bag, and when you want to take your jacket off you have no where to put it. Just like having a hood for the rain – you have a carry system when you need to take your jacket off. If you do have a rucksack – go ahead and put your SKAPYA jacket in it as you would any other. The pocket feature does not have to replace a rucksack, it transforms the flexibility and functionality of your jacket. You’ll never have to take a rucksack with you again just to carry a jacket and essentials. Mon, Oct 22 2018 10:12 am EDT Does it look weird? SKAPYA Jackets look awesome, the pocket functionality does not affect the way they look. Mon, Oct 22 2018 10:12 am EDT Can you feel the strap rig? To make the jackets work, only a small piece of fabric and the straps are added, these together weigh 40g in the Pioneer II Jacket which is designed for heavy use. You can’t feel the strap when you are wearing the jacket. Mon, Oct 22 2018 10:12 am EDT I’ve seen these before.. SKAPYA jackets have a patented pocket system that means whatever you have in your pocket you can get to when it is a bag and vice versa. This has not been done before. Mon, Oct 22 2018 10:12 am EDT Can’t decide whether or not to take a jacket out? SKAPYA jackets solve this problem too – take it as a bag with your phone, wallet, keys in it, if it gets colder or wetter your jacket is with you. The ultimate jacket for layering – you can have it one and zipped up against the elements or take it off completely and have it on your back without having to carry a rucksack. Mon, Oct 22 2018 10:12 am EDT What about jackets for ladies? The Pioneer II jackets have a generous cut around the hips and chest, but we haven’t had the capacity to make one yet that is cut to perfectly compliment the female form. Mon, Oct 22 2018 10:14 am EDT Can children wear these jackets? Bigger children might fit into the smaller sizes, but you might be better to wait until I have one ready for kids. Mon, Oct 22 2018 10:12 am EDT Can the jackets be repaired if damaged? If you get in touch and let me know the damage, the ladies in Cumbria might be able to carry out a repair if I ask very nicely with some biscuits. There will be a charge. Mon, Oct 22 2018 10:12 am EDT Do the jackets only come in black? At the moment the jackets only come in black. I’ve found this best for NOT standing out from the crowd when you are travelling, it also hides dirt. The fabric comes in rolls of ½ a kilometre, so to experiment with colour is an expensive business for the future.. Mon, Oct 22 2018 10:12 am EDT How waterproof are the jackets? These jackets are designed to be as waterproof as possible. The fabric is incredibly waterproof and the jackets have features to keep water away from your skin and clothes, including the double storm flap, snipers cuffs, three way adjustable hood, water resistant zips, beaver tail, longer cut… Mon, Oct 22 2018 10:12 am EDT Where do I fill in my size? When the campaign funds, I’ll ask you for your size so the ladies can get going. Mon, Oct 22 2018 10:12 am EDT What kind of fit is the jacket? The Pioneer II jacket is a generous fit so you can move in it and fit layers underneath. Hem and waist single handed shock cord adjusters mean you can quickly and easily take in any excess. Mon, Oct 22 2018 10:12 am EDT What’s the best way for me to care for the jacket long term? It the fabric gets dirty, it can effect the waterproofing and breathability. Wash your jacket at a maximum of 40 degrees using soap suds (not powder or detergent). Let the jacket drip dry. Iron the outside on cool iron, test a corner of your jacket with your iron to make sure it doesn't burn it. The ironing rejuvenates the finish on the outside, helping the fabric to 'bead' and dry faster. Mon, Oct 22 2018 10:12 am EDT How heavy is the jacket? A Medium Jacket weighs 950g. It is tough and made to last. Mon, Oct 22 2018 10:12 am EDT Do you ship worldwide? Yes, let me have your address and I’ll do my best to get one to you. Check out the shipping costs on the campaign page. Mon, Oct 22 2018 10:14 am EDT What is your returns policy? Have a look at the size chart or get in touch to ask about sizing. These are being made to order and the Pioneer II jackets are being sold at a highly discounted price on Kickstarter. Unfortunately refunds can’t be made, but if the size really is not a good fit, let me know within 28 days of receiving your Jacket and we’ll do our very best to get one that does fit. You will have to cover the cost of return postage. Mon, Oct 22 2018 10:14 am EDT ?  ""]",18
864,['   '],0
865,['   '],0
866,['   '],0
867,['   '],0
868,['   '],0
869,"[' Are the game rules available in my language? We try to make more language versions available for download, during or after this kickstarter. At the moment we will do French, Spanish, Italian and Polish rules. Sun, Oct 25 2020 4:21 am EDT What can I expect from the „Debutant“ pledge for 5 €? You will receive updates and - most importantly - you will get access to the pledge manager at the end of the campaign. There you will have the opportunity to upgrade and get products to the kickstarter-price you can see in this campaign (games / add-ons). Beware, that the pledge manager will only be open for a short period after the campaign. Fri, Nov 20 2020 1:34 pm EST When will shipping be charged? At the end of the campaign we will use a pledge manager where the final shipping costs will be determined for each individual order. To see estimates, you can consult the shipping table on the campaign page. But please be aware, these are just estimates. Sun, Oct 25 2020 4:24 am EDT Will there be a pledge for retailers? No. The deluxe base game in the „Anthem“ pledge level and the deluxe base game + expansion in a bookshelf-case from the „Ode to Joy“ pledge level will be kickstarter exclusives and won’t be available for a retail distribution. Retailers who are interested in the „Grand Austria Hotel“ expansion be advised to get in touch with their Asmodee distribution unit for their region. As of now it is uncertain which unit (or licensing partners) will carry the expansion for retail distribution. Sun, Oct 25 2020 4:24 am EDT Can I get multiple copies of the game (group pledge)? Yes. New pledge levels for multiple copies have been added to this campaign. But please be aware that we only can do certain packages: 10 x „Let’s Waltz!“ expansion (Parade), 10 x „Let’s Waltz!“ expansion + upgrade pack (Polonaise) and 6 x „Let’s Waltz!“ expansion plus deluxe base game (Euphoria). Shipping costs will be charged extra after the campaign in the pledge manager. If you like to get multiples of those pledges for even larger group orders, please write to: group_pledge@lookout-spiele.de Shipping estimates can be asked using this mail address. Thu, Nov 12 2020 8:26 am EST Will the deluxe base game be available in retail? Thu, Oct 29 2020 5:27 am EDT Will the deluxe base game and expansion bundle („Ode to Joy“ pledge level) be available in retail? No. As stock lasts the bookshelf-case will be available in the Lookout Games Webshop after this campaign. Sun, Oct 25 2020 4:24 am EDT Is this game (and the expansion) language independent? „Grand Austria Hotel“ and its expansion have no necessary in-game text. There are a few names on cards, that can be used to reference these cards in the rulebook. This cards can also be referenced using the card number. Sun, Oct 25 2020 4:24 am EDT Will there be a big box? No, but you will get the opportunity at the end of the campaign to get the bookshelf-case (as seen in the „Ode to Joy“ pledge level). Here you can place the expansion and your old base game to make a nice looking bundle for your game shelf. Sun, Oct 25 2020 6:13 am EDT What can you tell me about the deluxe upgrade-pack? Sun, Oct 25 2020 4:24 am EDT Where are the games produced? The expansion and the deluxe base game will be manufactured in Germany at ASS (Altenburger Spielkartenfabrik) and meet highest quality, social and environmental standards. Sun, Oct 25 2020 9:01 am EDT Will there be a solo-variant of the game? Yes, there will be a solo-variant of „Grand Austria Hotel“. Right now we are working and playtesting a solo-mode in cooperation with Virginio and Simone. If everything works out as planned the solo-variant will be provided to all backers after the campaign. Wed, Oct 28 2020 12:11 pm EDT ?  ']",12
870,['   '],0
871,['   '],0
872,['   '],0
873,['   '],0
874,['   '],0
875,['   '],0
876,['   '],0
877,['   '],0
878,"[' Why don’t you mount AIR inside the bike frame? We evaluated all possible mounting options, including inside a bicycle frame. Unfortunately it’s just not possible for any bike tracker to effectively secure network coverage and signal strength inside the frame, so instead we’ve selected low-profile yet secure mounting points, including around the bottle cage or under the bicycle saddle. This means you get the performance you need in terms of accurate tracking and long battery life...which are the most important factors in a device like this one. Wed, Nov 20 2019 11:46 am EST Does AIR work everywhere? Wed, Nov 20 2019 11:32 am EST How sturdy is it?  Can’t it just be knocked off or easily removed? AIR is designed to be sturdy and resist a level of attack but if there’s an attempt to remove or destroy the device, it will have already alerted the bike owner as to what’s happening. Wed, Nov 20 2019 11:32 am EST What kind of warranty does See.Sense AIR have? AIR comes with a two-year manufacturer’s warranty as standard. Wed, Nov 20 2019 11:32 am EST Why does the alarm sound like an alarm clock? We engineered the alarm with a tone that will be noticed...an alarm clock is a nice comparison as it’s an alert that people look out for and respond to. Wed, Nov 20 2019 11:32 am EST How does AIR know when your phone is nearby? AIR uses a Bluetooth connection to determine how close your phone is to the device, so we can ensure that it operates in ‘Fight’ or ‘Flight’ modes accordingly.  The SMS alert you receive will be sent over the mobile operator network. Wed, Nov 20 2019 11:32 am EST Can I use the app to see where my bike is even if it’s not under attack? Yes, you can query the current location of your AIR at any time via our mobile app. Wed, Nov 20 2019 11:32 am EST What if my phone runs out of charge? If your phone runs out of charge, AIR will go into Flight mode; the alarm will sound for 20 seconds and it’ll begin high-powered tracking. AIR will automatically reset the next time your phone comes into Bluetooth range. Wed, Nov 20 2019 11:32 am EST ?  ']",8
879,"["" When can I get a pair of Bamboxers? Our first early bird supporters will 100% receive their pair of Bamboxer-briefs in time for the holidays (mid December). We can 99% guarantee the next round of early birders shipment by the holidays. For those of you who decide to help us out a little later on, we have individual arrival dates listed on our perks. Mon, Nov 9 2015 2:42 pm EST So, boxers or boxer-briefs? As of right now, we are only offering boxer-briefs. We knew focusing our energy on one style would be best for our production times, our customer relations, and your happiness. BUT if our campaign starts really taking off, we might consider offering boxers as a stretch goal. We’ll be sure to keep our supporters updated. Mon, Nov 9 2015 2:42 pm EST Do I get to choose what color/size Bamboxers you guys send my way? Yes! We have 3 colors chosen for production right now: Heather Metal, Seattle Blue and Scooter Teal. Please note that a few of our early bird perks are Heather Metal only due to production time constraints. For all other reward tiers,  we’ll reach out to each individual backer to see what color(s) and size(s) to send your way! Mon, Nov 9 2015 2:42 pm EST When do I get to pick out my size? If/once our campaign is fully funded (cross your fingers!), we'll reach out to our backers via email to collect everyone's size preferences. Here's our sizing chart below as well: Mon, Nov 9 2015 5:28 pm EST Why should I choose Bamboxers over other brands? We might be a little bit biased, but hear us out. Bamboxers are a great alternative to the mass-produced low-quality brands at many stores. You can also skip the designer brands with their hiked-up pricing and superiority complex. Bamboxers are real underwear for real people. And they’re really comfortable. Mon, Nov 9 2015 2:42 pm EST Where are Bamboxers manufactured? Most of the world’s bamboo is growing in China.  It follows that we are set up to manufacture our fabric, and sew together our skivvies over in China, too.  Zahlen, one of the founders, spent 7 years living in Beijing and working in and around the garment industry.  We’ve visited bamboo farms, and done the rounds of production facilities to find ones we wanted to work with. In cooperation with our in-house Beijing based Bamboxers brethren, we oversee everything from the manufacturing to the finishing touches.  Once we know we have a good pair of undies in hand, we will move them to Seattle, WA for the final shipping to customers. Mon, Nov 9 2015 2:42 pm EST Why is bamboo such a huge deal? Bamboo is awesome because it grows quickly, has high crop yields, uses less water than other crops like cotton, doesn’t need pesticides or other chemicals to grow up big and strong, and it works better wicking away odor and moisture than cotton. Plus, it’s super soft. Mon, Nov 9 2015 2:42 pm EST *Bamboxers for Life. Here’s what we were thinking: You can either get 1 pair of Bamboxers every month for 10 years, OR we can mail you 12 pairs at the beginning of each year to wear at your discretion. Let us know what option floats your boat. Mon, Nov 9 2015 2:42 pm EST ?  ""]",8
880,['   '],0
881,"[' what is the JUNTOS mission? http://juntoscollective.org/our-mission/http://juntoscollective.org/our-mission/ Mon, May 14 2012 4:54 pm EDT as JUNTOS artists, we believe... http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ http://juntoscollective.org/dancer-testimonials/http://juntoscollective.org/dancer-testimonials/ Mon, May 14 2012 4:54 pm EDT ?  ']",2
882,['   '],0
883,['   '],0
884,['   '],0
885,['   '],0
886,['   '],0
887,['   '],0
888,"[' Hvad skal pengene bruges til? Pengene går til blod, sved og passioneret radioproduktion. Ud over at producere 20-30+ timers vel-researchet radio, går tiden også med PR, kommunikation, administration og praktisk arbejde. Det former sig cirka sådan her: 1) Til arbejdet der ligger i at forberede (tekst, billeder, udformning af pledges) og dernæst at holde gang i en Kickstarter-kampagne: PR og interviews (indtil videre P1, Soundvenue, Re-cast.dk, forhåbentlig snart Politiken), egenproduktion af teaser-spot (på vej!), udarbejdelse af bruttoliste og at inkorporere forslag fra brugerne. 2) Research og indspilning og redigering af 11 udsendelser (inklusiv den ekstra hemmelige), altså et sted mellem i alt 20 og 30 timers on-air radio. Vi kommer velforberedte til vores udsendelser. Det er derfor de er gode :) 3) Til at realisere alle løfterne omkring Kickstarter-projektet, når det rent faktisk lykkes: Afstemninger, live-optrædener og ekstraprogrammer. Vi glæder os, men det tager også tid. 4) Derudover er der også lidt praktiske omkostninger, inklusive gebyr til Kickstarter. Mon, Feb 2 2015 10:41 am EST ?  ']",1
889,['   '],0
890,['   '],0
891,['   '],0
892,['   '],0
893,"[' Wait, the Kickstarter ends the day of your opening, how does that work? Since Kickstarter funds are not immediately available after the project is completed I knew I would be using my own savings to fund the project first and then reimbursing the cost from the donations. I liked the idea of a campaign that was short and sweet and was a dramatic countdown to the actual event. Tue, Jul 22 2014 9:33 am EDT ?  ']",1
894,['   '],0
895,"[' May i add other games or promo cards from The Wood Games? Yes, we consider to add it to pledge manager. So you are possible to add on with your pledge later. Wed, Sep 23 2020 2:31 pm EDT ?  ']",1
896,['   '],0
897,['   '],0
898,['   '],0
899,['   '],0
900,['   '],0
901,['   '],0
902,['   '],0
903,"[' Can you give examples of how the ""Create Your Own Package"" works? Sure! You just add up the price of the items you want, add $10 dollars if you want it ASAP, and then another $10 (US) or $25 (international) for shipping! For Example: if you wanted compression shorts, pants, the 3M reflective jacket, you lived in the US, and you wanted them in April, then you would pledge $150 ---- $30 (compression shorts) + $45 (compression pants) + $55 (3M reflective jacket) + $10 (early-bird April delivery) + $10 (US shipping) = $150 Thu, Mar 23 2017 8:24 am EDT ?  ']",1
904,['   '],0
905,"[' CHRISTMAS COUNTDOWN If the funding is successful, you will receive a personalized Christmas card by 15 December 2014, accompanied by a message that the Christmas gift will consist of KEFIRKO with swizzle stick and a printed booklet with user manual and 30+ recipes. Mon, Nov 10 2014 6:47 am EST Fruit flies The top lid is screw-on and has a specially designed inner rim. If you unscrew the lid just a tiny bit, the fruit flies will not be able to get inside the jar while your kefir will still get enough airflow for fermentation. Wed, Nov 12 2014 7:20 pm EST Water kefir grains The sieve was tested with water grains too: the slots are V-shaped and designed to keep the grains of all sizes in. Due to gravity the smaller grains remain on top of the bigger ones when you pour the water kefir out of the jar. Wed, Nov 12 2014 7:20 pm EST Non-dairy milk and Kombucha Wed, Nov 12 2014 7:20 pm EST USA: Shipping and Costs We will definitely ship to the USA, but we are on a relatively modest shipping budget. If you pledge for two double packs, your shipping cost will be $15 for each double pack. Wed, Nov 12 2014 7:20 pm EST How to add the shipping costs to your pledge To add the shipping costs to your pledge, click the ""Manage Your Pledge"" button on the campaign page and add the shipping cost to your original pledge (the shipping costs are listed in brackets for each pledge - for example, if you pledged for KEFIRKO Essential for $29, you should add $10 to your pledge). Sat, Nov 29 2014 7:51 pm EST ?  ']",6
906,['   '],0
907,['   '],0
908,['   '],0
909,"[' How do I add the cost of shipping in my donation? Tue, Nov 26 2013 12:08 pm EST I didn\'t add the cost of shipping to my donation, how do I change it? No worries! Open the Ad Lib Art page and click the button ""Manage My Pledge"". You can adjust the amount there. Wed, Nov 27 2013 1:22 pm EST I\'d like to just follow the project, how do I do that? For a $5 donation, you\'ll receive all the updates and see each painting as I reveal them! Wed, Nov 27 2013 7:17 pm EST How do I pitch my ideas? You can pitch your ideas in the comments section! I look forward to seeing what you come up with! Tue, Nov 26 2013 9:15 am EST Do I have to give a pitch every day? It\'s up to you! You don\'t have to pitch at all if you don\'t want to, or you can pitch every day for 30 days. Tue, Nov 26 2013 10:52 am EST If you use my idea, will I get that painting? Tue, Nov 26 2013 7:51 pm EST Where can I learn more about that music? Tue, Nov 26 2013 10:52 am EST Where can I find out more about you? Tue, Nov 26 2013 9:24 am EST Do you have gallery representation for your long duration work? Tue, Nov 26 2013 11:06 am EST ?  ']",9
910,['   '],0
911,['   '],0
912,['   '],0
913,"["" When do I have to decide my size & colour? When the Kickstarter campaign is finished, you will receive an email from us. Size and other details will be to collect after the campaign ends. Your choice will be made by email. Tue, Dec 18 2018 9:27 pm EST What size do you have? Our A.Shirt size range from M up to 5XL and our A.Jean size range from extra small 28 to extra large 38. Further information can be found at our // SIZE TABLE//. Tue, Dec 18 2018 9:27 pm EST Can I share your project? Yes. Share our amazing project with your friends, family and your social networks will help us to achieve our goal and bring more opportunity. Also, we sure that our products will become the best Christmas and New Year's gift ideas for men. Whether you are shopping for a friend, brother, father or husband, here you can pick the top gifts every man will want. Tue, Dec 18 2018 9:28 pm EST How do I wash it? You can wash the A.Shirt and A.Jean in the same way as your normal clothes. Tue, Dec 18 2018 9:27 pm EST ?  ""]",4
914,['   '],0
915,['   '],0
916,['   '],0
917,"[' How do I find the add-ons? On desktop: Click ""Manage Your Pledge,"" then click ""Change Your Pledge,"" then click ""Pledge $39"" or whatever your base is, then you should get an add-ons screen. Click ""Add"" on the ones you want, and then click ""Continue"" and ""Confirm Changes."" If you do not see these options on mobile, try updating the app. If that does not work, you will need to access a web browser either on your device or on a desktop. Kickstarter is still working on this function. Thanks! Fri, Oct 2 2020 1:54 pm EDT Will every add-on be available in the pledge manager? There are possible scenarios where one or multiple add-ons from this campaign could be unavailable in the pledge manager. To be safe, you should add them to the campaign before it closes. Fri, Oct 2 2020 1:53 pm EDT Are the previous campaign\'s exclusives available in this campaign? There are currently no plans to make Piggy and Seline available. If that changes, I will let everyone know via an update. And it may change. I would have to order 1,000 sets. So if this campaign does well enough, that could be an option. Fri, Oct 2 2020 1:53 pm EDT Why does this team cost as much as the previous two teams from Chapter One? Chapter One was priced way below its value to get Gatefall off the ground, and the three figures from the North Woods cost more to print than all seven from Chapter One. These three are large and complicated. So were the Chapter one figures, but these are even crazier from a printing complexity standpoint. Fri, Oct 2 2020 1:53 pm EDT What add-ons are available in the campaign? Fri, Oct 2 2020 9:26 am EDT What is included in the Metal Token Add-On? This is enough for a four-player game. Retail will be $15-20 for half this amount for a two-player game. The extra set is included for free during the campaign as a Kickstarter bonus. Wed, Oct 14 2020 11:57 am EDT ?  ']",6
918,['   '],0
919,['   '],0
920,['   '],0
